School,G,W,L,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,AdjEM,AdjO,AdjD,AdjT,Luck,SOS AdjEM,OppO,OppD,NCSOS AdjEM
Elon,32,18,14,.563,0.28,-1.35,10,8,10,4,6,8,2403,2292,1310,850,1911,.445,308,868,.355,395,577,.685,291,1209,466,165,73,374,532,69.2,106.1,.302,.454,.550,50.2,54.8,7.3,6.1,.525,14.6,25.0,.207,+2.21,104.3,102.1,67.3,-.021,-0.47,105.4,105.9,-1.53
Evansville,33,16,17,.485,1.58,2.55,6,12,13,4,2,9,2288,2261,1335,800,1762,.454,127,347,.366,561,787,.713,298,1136,442,172,99,390,659,67.0,102.3,.447,.197,.536,50.6,55.3,7.7,9.1,.490,15.4,27.2,.318,+0.88,104.1,103.2,66.3,-.024,+1.39,104.7,103.3,-2.20
Fairfield,31,16,15,.516,-4.78,-3.88,11,9,7,6,8,8,2251,2279,1250,822,1859,.442,262,782,.335,345,506,.682,273,1115,464,166,92,417,567,71.7,100.4,.272,.421,.536,48.5,56.4,7.4,7.3,.513,16.6,24.2,.186,-3.56,99.3,102.8,68.6,+.052,-3.03,103.5,106.6,-2.44
Fairleigh Dickinson,30,11,19,.367,-9.23,-5.26,9,9,7,4,3,14,2183,2250,1205,754,1713,.440,201,606,.332,474,620,.765,291,993,366,189,78,398,637,70.2,103.2,.362,.354,.544,47.3,48.5,8.9,7.0,.499,16.5,27.8,.277,-8.97,102.9,111.9,68.6,-.051,-4.93,100.5,105.4,+7.77
Florida,34,26,8,.765,22.79,10.55,14,4,9,1,8,4,2650,2234,1370,900,1996,.451,263,728,.361,587,809,.726,383,1267,429,261,155,403,616,70.3,110.0,.405,.365,.557,51.5,47.7,10.8,11.6,.517,14.5,31.4,.294,+26.39,115.9,89.5,68.5,-.046,+11.61,110.1,98.5,+8.87
Florida A&M,30,7,23,.233,-20.79,-11.75,5,11,4,10,3,11,2153,2365,1220,762,1800,.423,187,538,.348,442,671,.659,304,1047,379,197,99,407,568,72.2,97.7,.373,.299,.508,45.7,49.7,8.9,9.1,.475,16.1,25.8,.246,-22.34,93.7,116.0,68.8,-.085,-12.72,97.7,110.4,-4.02
Florida Atlantic,30,10,20,.333,-7.85,-1.89,6,12,5,9,5,8,2108,2221,1215,756,1838,.411,204,639,.319,392,558,.703,316,1066,369,171,93,349,570,70.2,98.9,.304,.348,.501,47.3,48.8,8.0,7.4,.467,14.2,27.0,.213,-9.32,98.6,108.0,68.4,-.036,-2.41,103.3,105.7,-1.23
Florida Gulf Coast,34,26,8,.765,2.36,-3.32,12,2,16,3,10,3,2701,2356,1370,1007,2017,.499,221,636,.347,466,664,.702,374,1269,527,207,116,422,635,69.4,113.7,.329,.315,.579,53.9,52.3,8.7,9.7,.554,15.3,33.6,.231,+5.01,109.5,104.5,64.8,+.051,-4.99,103.6,108.6,+2.69
Florida International,31,7,24,.226,-8.06,-3.23,3,15,6,9,1,13,2178,2282,1270,805,1773,.454,181,545,.332,387,516,.750,314,1051,346,185,67,414,570,66.6,103.1,.291,.307,.540,51.2,43.0,8.8,5.9,.505,17.0,30.5,.218,-9.64,102.9,112.5,64.5,-.171,-3.65,102.0,105.6,-4.41
Florida State,35,26,9,.743,18.97,8.97,12,6,18,0,3,6,2873,2523,1400,1036,2146,.483,233,671,.347,568,824,.689,405,1324,511,259,180,415,684,72.6,113.0,.384,.313,.566,52.7,49.3,10.2,13.7,.537,14.1,33.4,.265,+22.74,116.7,94.0,70.4,+.023,+9.69,110.9,101.2,-3.61
Fordham,32,13,19,.406,-1.83,1.49,7,11,8,9,5,8,2090,2167,1300,741,1783,.416,264,791,.334,344,474,.726,260,913,429,314,91,422,611,66.8,96.2,.266,.444,.520,44.3,57.9,14.5,9.3,.490,17.4,23.3,.193,-2.95,96.9,99.9,63.8,-.023,+1.24,104.9,103.6,-3.11
Fresno State,33,20,13,.606,4.35,2.28,11,7,13,2,6,10,2426,2315,1350,852,1872,.455,209,593,.352,513,763,.672,311,1175,414,277,127,443,718,70.2,102.4,.408,.317,.543,50.6,48.6,11.7,11.3,.511,16.5,27.3,.274,+5.92,104.9,99.0,67.8,+.007,+1.87,105.3,103.4,-2.35
Furman,33,22,11,.667,2.38,-3.52,14,4,11,3,11,7,2460,2178,1330,872,1837,.475,304,786,.387,412,597,.690,304,1156,504,231,78,428,584,67.5,109.5,.325,.428,.580,52.0,57.8,10.3,7.3,.557,16.8,28.5,.224,+5.30,107.3,102.0,65.1,-.005,-1.25,104.7,106.0,+0.61
Gardner-Webb,33,19,14,.576,-3.05,-5.69,11,7,9,5,8,8,2546,2319,1345,913,1905,.479,209,552,.379,511,819,.624,371,1259,486,291,118,474,670,71.4,106.1,.430,.290,.555,52.8,53.2,12.1,9.7,.534,17.1,31.8,.268,-0.70,102.7,103.4,70.3,-.041,-5.32,101.5,106.8,+4.83
George Mason,34,20,14,.588,3.20,1.48,9,9,10,7,7,5,2519,2437,1385,879,1962,.448,182,542,.336,579,775,.747,380,1370,398,169,96,440,570,69.2,105.2,.395,.276,.541,55.0,45.3,7.1,7.2,.494,15.9,31.9,.295,+4.57,108.6,104.0,68.1,+.030,+1.37,103.8,102.4,-3.19
George Washington,34,20,14,.588,3.04,2.51,10,8,14,3,5,7,2376,2358,1360,794,1875,.423,269,724,.372,519,693,.749,384,1248,450,184,131,443,525,66.8,104.5,.370,.386,.539,53.4,56.7,8.1,9.8,.495,16.7,32.8,.277,+3.18,108.3,105.1,65.2,+.067,+2.23,104.5,102.3,-1.13
Georgetown,32,14,18,.438,11.30,9.42,5,13,9,8,3,7,2369,2309,1290,808,1752,.461,206,590,.349,547,746,.733,304,1142,480,175,147,456,672,70.2,104.6,.426,.337,.562,50.6,59.4,7.7,11.5,.520,17.8,28.8,.312,+10.95,108.6,97.6,68.2,-.102,+10.14,111.0,100.8,+2.31
Georgia,34,19,15,.559,11.13,10.28,9,9,12,6,5,7,2435,2393,1370,836,1903,.439,175,538,.325,588,777,.757,330,1259,429,182,126,444,632,69.7,102.0,.408,.283,.536,51.5,51.3,7.6,9.8,.485,16.3,28.7,.309,+12.83,108.7,95.9,66.6,+.021,+11.14,109.7,98.6,+4.98
Georgia Southern,33,18,15,.545,-3.61,-2.80,11,7,10,4,6,11,2492,2420,1325,841,1909,.441,303,837,.362,507,763,.664,320,1147,342,224,102,388,641,70.5,106.7,.400,.438,.549,46.8,40.7,9.6,8.8,.520,14.6,26.0,.266,-0.24,106.5,106.8,68.3,+.041,-0.47,105.1,105.6,+2.25
Georgia State,33,20,13,.606,-0.35,-2.19,12,6,11,3,6,9,2442,2312,1325,885,1888,.469,246,690,.357,426,658,.647,334,1174,399,236,140,464,673,70.4,104.8,.349,.365,.555,51.6,45.1,10.1,14.0,.534,17.4,30.4,.226,+3.50,104.6,101.1,67.8,+.015,-0.80,104.5,105.3,+2.46
Georgia Tech,34,19,15,.559,8.02,8.17,8,10,15,4,2,10,2290,2257,1365,837,1911,.438,157,472,.333,459,677,.678,328,1229,521,224,200,455,549,69.2,97.0,.354,.247,.513,50.1,62.2,9.5,15.7,.479,16.9,28.2,.240,+8.37,99.0,90.7,67.5,+.046,+9.18,110.6,101.4,-4.95
Gonzaga,35,34,1,.971,25.15,2.32,17,1,15,1,10,0,2936,2137,1400,1053,2056,.512,253,677,.374,577,794,.727,336,1422,547,248,161,395,572,71.0,118.2,.386,.329,.603,55.3,51.9,10.0,11.1,.574,14.0,30.0,.281,+33.05,120.7,87.7,69.7,+.016,+0.61,104.9,104.3,+0.71
Grambling,33,16,17,.485,-17.22,-11.82,10,8,11,2,4,12,2361,2412,1340,841,1943,.433,184,581,.317,495,747,.663,397,1108,368,292,76,448,658,69.7,101.1,.384,.299,.514,47.6,43.8,12.5,6.9,.480,16.3,31.5,.255,-16.07,96.6,112.7,66.7,+.049,-11.92,97.6,109.5,-0.42
Grand Canyon,31,22,9,.710,-0.19,-4.26,11,3,15,3,5,6,2282,2103,1250,790,1812,.436,205,619,.331,497,747,.665,335,1166,423,233,79,397,539,71.2,102.6,.412,.342,.527,50.9,53.5,10.5,6.7,.493,15.5,29.1,.274,+0.23,101.3,101.1,68.4,+.078,-6.49,99.8,106.3,-7.55
Green Bay,32,18,14,.563,-2.70,-2.77,12,6,10,3,7,9,2565,2479,1295,913,2061,.443,197,612,.322,542,787,.689,387,1312,446,247,133,448,632,76.8,103.2,.382,.297,.527,51.2,48.8,9.9,10.6,.491,15.5,30.2,.263,-1.29,101.9,103.2,73.7,+.040,-2.96,103.7,106.7,-0.17
Hampton,31,14,17,.452,-13.14,-9.83,11,5,9,4,5,11,2149,2219,1250,751,1844,.407,196,620,.316,451,633,.712,370,1143,364,152,113,435,633,70.9,97.0,.343,.336,.501,50.7,48.5,6.9,10.1,.460,16.9,31.6,.245,-13.16,93.6,106.8,67.8,+.022,-10.04,98.9,109.0,+2.08
Hartford,32,9,23,.281,-15.75,-5.46,4,12,6,8,3,15,2136,2465,1295,730,1815,.402,263,777,.338,413,591,.699,292,1046,367,228,117,459,604,70.0,94.3,.326,.428,.510,45.0,50.3,10.1,9.1,.475,18.0,24.8,.228,-18.26,92.6,110.8,68.0,+.073,-5.27,102.0,107.3,-6.32
Harvard,28,18,10,.643,2.40,-2.14,10,4,11,3,7,5,2012,1842,1120,699,1564,.447,229,645,.355,385,518,.743,284,1005,403,176,133,370,531,67.5,106.4,.331,.412,.556,51.1,57.7,9.3,13.3,.520,17.0,29.8,.246,+4.84,106.7,101.9,66.6,-.070,-2.44,103.0,105.5,-0.33
Hawaii,30,14,16,.467,-6.16,-4.88,8,8,11,8,3,5,2042,2048,1210,698,1650,.423,214,658,.325,432,604,.715,287,966,418,150,57,417,570,68.3,98.8,.366,.399,.527,49.1,59.9,7.3,5.3,.488,17.7,28.3,.262,-9.02,97.0,106.0,66.7,-.012,-7.96,99.3,107.2,-5.45
High Point,31,15,16,.484,-9.06,-6.27,9,9,8,8,7,7,2133,2136,1260,732,1693,.432,196,520,.377,473,636,.744,304,1088,389,184,96,407,539,66.8,101.3,.376,.307,.535,51.2,53.1,8.7,9.4,.490,16.9,28.8,.279,-9.16,98.9,108.1,65.2,-.004,-6.08,101.1,107.2,+0.27
Hofstra,32,15,17,.469,-2.27,-1.82,7,11,7,7,6,7,2473,2454,1290,846,1908,.443,291,792,.367,490,716,.684,373,1164,419,142,82,341,544,69.0,111.1,.375,.415,.550,50.3,49.5,6.4,6.3,.520,13.2,31.2,.257,-1.30,111.1,112.4,67.1,-.035,-1.13,104.2,105.3,-2.54
Holy Cross,32,15,17,.469,-5.19,-3.44,9,9,9,5,6,12,1932,1988,1285,663,1552,.427,236,685,.345,370,534,.693,188,811,426,302,76,352,515,61.6,97.7,.344,.441,.535,42.8,64.3,15.3,9.2,.503,16.3,19.3,.238,-4.61,98.5,103.1,59.9,+.022,-3.06,101.9,105.0,+0.43
Houston,32,21,11,.656,12.24,3.46,12,6,12,4,6,5,2358,2077,1285,850,1902,.447,268,681,.394,390,544,.717,362,1138,406,170,113,315,601,65.8,111.6,.286,.358,.546,50.5,47.8,8.0,10.7,.517,12.7,31.9,.205,+14.47,114.0,99.5,64.6,-.017,+2.84,105.0,102.1,-3.01
Houston Baptist,31,17,14,.548,-7.62,-4.77,12,6,13,1,4,12,2441,2398,1240,871,1924,.453,195,574,.340,504,721,.699,419,1199,457,195,81,410,597,73.0,107.9,.375,.298,.539,54.1,52.5,8.6,7.0,.503,15.3,36.5,.262,-4.24,104.8,109.1,69.6,+.054,-3.47,102.7,106.2,+13.95
Howard,34,10,24,.294,-16.84,-7.84,5,11,6,6,2,16,2163,2433,1360,723,1856,.390,172,591,.291,547,833,.657,417,1257,307,179,126,500,636,68.4,93.0,.449,.318,.480,49.4,42.5,7.7,10.1,.436,18.2,32.4,.295,-19.55,90.5,110.1,67.6,-.022,-7.42,100.7,108.1,+8.85
IUPUI,32,14,18,.438,-4.05,-1.38,7,9,8,4,5,13,2500,2517,1290,883,1957,.451,288,743,.388,446,653,.683,346,1104,455,217,87,401,655,72.0,107.6,.334,.380,.551,49.4,51.5,9.3,7.3,.525,15.0,29.3,.228,-2.73,106.9,109.7,68.8,-.036,-0.33,105.8,106.1,+3.91
Idaho,32,19,13,.594,-5.04,-5.91,12,6,12,3,6,9,2357,2282,1310,788,1821,.433,249,675,.369,532,732,.727,349,1182,409,158,81,409,676,68.2,105.6,.402,.371,.543,52.7,51.9,7.1,8.2,.501,15.9,30.7,.292,-5.36,101.2,106.6,66.1,+.051,-6.07,102.7,108.8,-1.17
Idaho State,31,5,26,.161,-14.98,-3.25,3,15,4,7,1,16,2164,2486,1250,742,1708,.434,237,660,.359,443,648,.684,233,921,316,224,73,419,578,70.4,98.4,.379,.386,.537,44.4,42.6,10.2,6.7,.504,17.2,21.9,.259,-18.26,97.7,116.0,68.4,-.053,-2.75,104.2,106.9,+4.74
Illinois,33,19,14,.576,10.72,9.50,8,10,13,5,3,6,2379,2293,1325,855,1900,.450,249,671,.371,420,612,.686,326,1157,443,177,79,412,600,68.8,104.3,.322,.353,.543,51.6,51.8,7.8,6.5,.516,15.8,29.2,.221,+10.54,107.6,97.0,65.8,+.040,+9.15,110.0,100.9,+0.28
Illinois State,34,28,6,.824,10.46,2.61,17,1,16,0,9,4,2356,2083,1365,843,1912,.441,284,772,.368,386,585,.660,358,1262,469,244,163,420,598,65.9,104.8,.306,.404,.538,51.9,55.6,10.8,14.2,.515,16.1,30.7,.202,+14.33,106.6,92.3,64.3,+.101,+1.42,105.0,103.6,-0.35
Illinois-Chicago,34,16,18,.471,-6.15,-3.74,7,11,9,8,5,8,2591,2594,1375,882,1995,.442,253,698,.362,574,806,.712,396,1355,486,180,173,551,638,73.9,102.0,.404,.350,.545,52.2,55.1,7.1,11.1,.506,18.8,32.1,.288,-6.93,100.9,107.8,71.3,-.002,-4.04,101.6,105.7,-5.14
Incarnate Word,29,12,17,.414,-12.46,-5.94,7,11,10,5,2,12,2212,2320,1165,736,1617,.455,233,601,.388,507,731,.694,229,950,362,168,136,392,583,73.3,103.6,.452,.372,.563,45.7,49.2,7.9,10.4,.527,16.6,22.6,.314,-12.78,101.5,114.3,71.2,+.032,-5.10,101.3,106.4,+4.33
Indiana,34,18,16,.529,14.79,8.32,7,11,14,4,2,8,2711,2491,1390,959,2004,.479,295,776,.380,498,683,.729,413,1328,488,209,157,517,682,69.5,112.3,.341,.387,.582,55.1,50.9,8.7,11.8,.552,18.2,36.3,.249,+15.14,116.6,101.5,67.9,-.085,+9.15,109.6,100.5,-5.02
Indiana State,31,11,20,.355,-0.91,3.29,5,13,8,6,3,10,2170,2255,1275,762,1832,.416,254,727,.349,392,576,.681,262,1111,417,204,126,395,660,70.1,97.1,.314,.397,.515,46.7,54.7,9.1,10.1,.485,15.8,22.1,.214,-2.74,99.5,102.2,69.2,-.009,+2.79,105.2,102.4,+1.97
Iona,35,22,13,.629,1.01,-2.53,12,8,8,4,7,7,2813,2689,1415,979,2155,.454,342,862,.397,513,668,.768,337,1250,541,239,108,421,669,72.3,109.9,.310,.400,.569,48.2,55.3,9.3,7.7,.534,14.6,26.9,.238,+4.00,110.3,106.3,70.2,+.011,-2.57,103.4,105.9,+0.27
Iowa,34,19,15,.559,10.13,7.66,10,8,15,4,3,7,2738,2654,1395,964,2121,.455,300,791,.379,510,741,.688,408,1306,602,252,130,473,608,72.8,107.8,.349,.373,.554,50.1,62.4,9.9,9.4,.525,16.1,31.8,.240,+10.61,112.4,101.8,70.8,+.020,+7.62,108.3,100.6,-3.29
Iowa State,35,24,11,.686,20.45,11.88,12,6,12,3,5,6,2829,2529,1425,1031,2186,.472,344,860,.400,423,604,.700,317,1219,553,272,124,355,557,70.6,112.5,.276,.393,.572,47.7,53.6,10.8,8.9,.550,12.6,25.6,.194,+23.11,119.6,96.5,67.8,-.010,+13.66,112.1,98.4,-0.28
Jackson State,32,14,18,.438,-15.32,-11.46,10,8,10,4,4,13,2066,2142,1290,716,1860,.385,217,730,.297,417,619,.674,424,1162,350,197,83,390,648,65.9,97.2,.333,.392,.480,51.5,48.9,9.3,8.0,.443,15.3,34.2,.224,-16.19,92.7,108.9,63.9,+.032,-11.40,98.2,109.6,+2.53
Jacksonville,33,17,16,.515,-10.12,-8.36,5,9,7,7,8,9,2557,2477,1325,878,1885,.466,327,812,.403,474,644,.736,297,1081,445,265,63,424,620,70.5,109.5,.342,.431,.584,49.5,50.7,11.3,5.7,.553,16.2,27.0,.251,-9.23,102.6,111.8,67.2,+.017,-7.20,102.7,109.9,-8.79
Jacksonville State,35,20,15,.571,-2.68,-3.08,9,7,5,5,10,9,2434,2378,1410,857,1869,.459,258,685,.377,462,647,.714,351,1244,493,157,134,477,628,65.4,105.6,.346,.367,.559,52.7,57.5,6.8,10.8,.528,18.0,31.2,.247,+0.58,105.4,104.8,63.2,+.029,-2.10,104.0,106.1,+1.07
James Madison,33,10,23,.303,-5.53,-1.72,7,11,6,9,3,13,2194,2299,1335,770,1733,.444,208,629,.331,446,622,.717,310,1133,385,194,89,467,665,65.8,100.0,.359,.363,.541,52.5,50.0,8.8,8.8,.504,18.7,29.2,.257,-5.17,98.9,104.0,63.5,-.065,-0.41,106.0,106.4,-2.34
Kansas,34,30,4,.882,23.11,11.66,16,2,14,1,10,1,2837,2448,1375,1016,2071,.491,298,734,.406,507,750,.676,402,1325,552,237,159,438,611,71.6,115.3,.362,.354,.584,53.1,54.3,9.6,11.5,.563,15.3,34.0,.245,+25.98,120.8,94.9,69.9,+.074,+12.26,111.1,98.8,+2.75
Kansas State,35,21,14,.600,14.78,10.47,8,10,11,5,5,6,2523,2372,1405,869,1883,.461,247,683,.362,538,775,.694,327,1132,521,271,130,453,630,67.6,106.3,.412,.363,.560,49.2,60.0,11.4,10.3,.527,16.8,29.3,.286,+17.55,112.1,94.5,65.7,-.040,+10.96,109.9,99.0,-4.89
Kennesaw State,32,14,18,.438,-8.33,-5.86,7,7,8,5,6,13,2401,2456,1280,892,1933,.461,206,495,.416,411,595,.691,358,1145,507,163,95,431,613,71.5,105.0,.308,.256,.542,51.0,56.8,7.1,7.4,.515,16.3,31.3,.213,-7.28,102.6,109.9,68.9,+.000,-4.29,103.8,108.1,-3.09
Kent State,36,22,14,.611,1.06,-1.45,10,8,10,6,7,5,2772,2628,1465,986,2302,.428,257,803,.320,543,755,.719,537,1454,449,230,134,466,685,70.8,106.9,.328,.349,.521,54.0,45.5,8.9,9.7,.484,14.9,38.6,.236,+1.73,104.4,102.7,67.9,+.022,-2.28,103.9,106.2,-5.54
Kentucky,36,31,5,.861,23.72,9.83,16,2,15,2,7,3,3066,2566,1445,1076,2268,.474,250,715,.350,664,944,.703,443,1449,551,217,193,428,680,74.6,113.8,.416,.315,.564,53.5,51.2,8.1,13.2,.530,13.6,33.3,.293,+27.27,119.2,91.9,72.4,+.008,+9.79,109.4,99.6,+3.93
La Salle,30,15,15,.500,2.08,3.12,9,9,11,4,4,8,2266,2297,1220,761,1666,.457,255,700,.364,489,638,.766,249,973,425,191,64,394,560,69.2,107.4,.383,.420,.575,49.4,55.8,9.1,6.0,.533,16.7,25.6,.294,+1.94,110.6,108.7,68.2,+.028,+2.57,105.0,102.5,+1.42
Lafayette,30,9,21,.300,-14.58,-3.41,5,13,5,10,4,11,1995,2282,1205,712,1655,.430,221,662,.334,350,492,.711,205,956,378,148,85,436,514,70.3,94.2,.297,.400,.528,46.1,53.1,7.0,8.5,.497,18.8,20.0,.211,-17.24,96.1,113.4,68.8,+.059,-3.93,100.9,104.8,-3.81
Lamar,34,19,15,.559,-7.65,-8.22,10,8,12,3,6,11,2623,2434,1375,907,1977,.459,265,732,.362,544,813,.669,390,1189,481,271,95,455,733,70.7,108.0,.411,.370,.555,50.6,53.0,11.2,7.5,.526,16.1,31.9,.275,-5.58,103.3,108.8,67.5,-.007,-7.31,100.0,107.4,-3.68
Lehigh,32,20,12,.625,1.66,-3.18,12,6,12,2,8,10,2432,2261,1295,857,1788,.479,270,689,.392,448,580,.772,231,1100,467,215,99,450,539,70.4,106.7,.324,.385,.589,51.7,54.5,9.4,8.5,.555,17.9,23.3,.251,+3.81,107.2,103.4,69.2,-.034,-2.64,101.7,104.4,+3.66
Liberty,33,20,13,.606,-5.53,-6.36,14,4,13,5,7,7,2197,2082,1335,733,1683,.436,302,840,.360,429,581,.738,164,942,428,215,65,347,632,64.3,102.4,.345,.499,.561,45.8,58.4,10.0,6.9,.525,15.0,15.9,.255,-3.91,99.8,103.7,62.3,+.037,-6.32,101.8,108.1,+3.37
Lipscomb,33,20,13,.606,-1.46,-4.36,11,3,11,5,9,6,2804,2562,1325,939,1978,.475,340,928,.366,586,811,.723,340,1214,599,218,104,500,702,76.0,111.4,.410,.469,.593,50.9,63.8,8.7,8.2,.561,17.5,29.6,.296,+0.33,107.2,106.9,73.7,-.017,-4.29,103.3,107.6,+1.14
Long Beach State,34,15,19,.441,-5.94,-0.56,9,7,10,2,3,15,2549,2666,1385,895,2035,.440,216,616,.351,543,750,.724,394,1212,447,199,92,488,682,71.5,102.9,.369,.303,.533,49.5,49.9,8.0,6.9,.493,16.9,31.6,.267,-5.59,104.6,110.2,69.1,+.036,-1.46,102.9,104.4,+12.77
Long Island University,32,20,12,.625,-7.72,-8.43,13,5,8,5,9,6,2278,2218,1295,803,1846,.435,184,534,.345,488,710,.687,422,1242,350,186,107,461,641,68.5,102.7,.385,.289,.522,54.0,43.6,8.4,9.2,.485,17.4,36.7,.264,-7.65,100.1,107.7,66.5,+.081,-9.54,98.6,108.2,-5.13
Longwood,30,6,24,.200,-21.25,-6.18,3,15,5,9,1,15,2018,2408,1200,738,1660,.445,186,568,.327,356,487,.731,218,922,324,175,124,457,539,71.0,94.7,.293,.342,.533,44.7,43.9,8.2,10.3,.501,19.5,21.8,.214,-25.12,92.2,117.3,70.0,+.017,-5.46,101.6,107.0,+0.05
Louisiana State,31,10,21,.323,0.54,8.70,2,16,8,8,1,10,2319,2572,1240,853,1893,.451,196,584,.336,417,599,.696,355,1115,397,186,110,452,593,73.2,102.2,.316,.309,.532,49.4,46.5,8.2,9.4,.502,17.2,30.9,.220,-0.50,109.4,109.9,71.4,+.008,+9.25,108.6,99.4,+3.50
Louisiana Tech,33,23,10,.697,5.23,-4.32,14,4,15,2,6,7,2557,2203,1325,911,1952,.467,257,711,.361,478,674,.709,335,1244,543,223,176,407,519,70.8,109.1,.345,.364,.563,52.4,59.6,9.5,13.7,.533,15.2,29.1,.245,+7.00,107.9,100.9,68.1,-.062,-5.50,100.9,106.4,-6.01
Louisiana-Monroe,33,9,24,.273,-7.91,-2.59,2,16,6,8,2,12,2198,2299,1350,814,1916,.425,237,713,.332,333,498,.669,347,1174,443,154,73,434,576,66.1,98.5,.260,.372,.511,50.4,54.4,6.9,6.0,.487,16.8,29.7,.174,-8.17,98.4,106.5,64.6,-.116,-0.89,103.9,104.8,-3.27
Louisville,34,25,9,.735,22.59,11.26,12,6,16,1,5,5,2628,2243,1370,952,2085,.457,238,670,.355,486,708,.686,449,1343,461,227,186,374,652,68.6,111.8,.340,.321,.543,54.1,48.4,9.7,15.2,.514,13.4,36.2,.233,+26.72,117.1,90.4,67.6,-.011,+12.20,111.9,99.7,+4.62
Loyola (IL),32,18,14,.563,5.25,1.12,8,10,13,3,3,9,2348,2137,1300,852,1754,.486,259,665,.389,385,543,.709,218,1000,474,218,76,378,545,66.9,107.9,.310,.379,.584,49.2,55.6,10.0,6.7,.560,15.8,22.1,.219,+6.50,108.9,102.4,65.2,-.104,-0.20,103.4,103.6,-4.13
Loyola (MD),32,16,16,.500,-5.99,-3.48,8,10,10,4,6,10,2112,2177,1290,732,1729,.423,167,507,.329,481,698,.689,368,1075,374,230,108,479,613,67.0,97.7,.404,.293,.512,51.5,51.1,10.6,9.6,.472,18.9,33.4,.278,-7.31,98.6,106.0,65.1,+.079,-3.71,101.6,105.3,+0.55
Loyola Marymount,30,15,15,.500,-0.44,1.63,8,10,10,7,5,7,2113,2125,1205,779,1755,.444,217,614,.353,338,545,.620,332,1022,444,228,120,395,610,69.0,101.7,.311,.350,.525,49.5,57.0,11.0,11.6,.506,16.4,30.7,.193,-0.02,103.2,103.2,66.8,+.025,+0.52,105.1,104.6,-4.89
Maine,32,7,25,.219,-16.22,-3.90,3,13,4,9,3,14,2069,2400,1280,746,1849,.403,212,665,.319,365,558,.654,325,1123,377,165,64,418,562,69.2,93.5,.302,.360,.489,48.5,50.5,7.5,5.3,.461,16.5,26.9,.197,-19.48,91.1,110.6,67.5,+.005,-3.33,103.5,106.8,-2.69
Manhattan,32,10,22,.313,-9.72,-2.66,5,15,7,7,3,13,2259,2485,1305,754,1813,.416,209,636,.329,542,743,.729,354,1118,350,224,103,528,790,71.8,96.5,.410,.351,.521,49.8,46.4,9.6,8.7,.474,19.6,30.8,.299,-10.85,96.8,107.7,68.4,-.000,-2.31,103.5,105.8,-0.56
Marist,32,8,24,.250,-12.38,-2.79,5,15,5,8,2,14,2223,2530,1290,749,1747,.429,245,736,.333,480,662,.725,235,998,352,146,83,409,628,69.1,99.8,.379,.421,.539,44.8,47.0,6.6,6.7,.499,16.6,21.6,.275,-13.89,100.6,114.5,66.4,+.013,-1.91,104.1,106.0,-0.12
Marquette,32,19,13,.594,15.35,8.70,10,8,14,3,4,6,2631,2418,1285,919,1888,.487,336,783,.429,457,585,.781,279,1058,525,231,115,396,620,71.1,115.1,.310,.415,.607,49.6,57.1,10.1,9.3,.576,15.5,26.9,.242,+17.57,121.0,103.4,69.6,-.062,+8.94,109.1,100.1,-1.84
Marshall,35,20,15,.571,0.30,-0.93,10,8,13,3,4,11,2997,2939,1415,1021,2237,.456,356,962,.370,599,816,.734,325,1291,576,211,140,433,643,77.3,109.5,.365,.430,.571,46.7,56.4,7.7,8.3,.536,14.2,24.4,.268,+1.16,110.8,109.6,77.2,+.027,-1.05,103.4,104.4,+1.16
Maryland,33,24,9,.727,12.93,8.43,12,6,13,5,8,2,2438,2246,1325,827,1840,.449,272,757,.359,512,732,.699,350,1173,472,180,154,427,613,68.1,108.0,.398,.411,.557,50.3,57.1,8.0,11.9,.523,16.3,31.1,.278,+14.83,113.6,98.8,66.7,+.064,+7.66,107.9,100.3,-0.95
Maryland-Baltimore County,32,20,12,.625,-3.49,-5.86,9,7,12,4,8,8,2618,2477,1310,913,1946,.469,312,784,.398,480,649,.740,296,1136,483,214,75,379,595,71.3,112.1,.334,.403,.581,49.8,52.9,9.2,6.3,.549,14.4,26.2,.247,-2.22,108.3,110.6,70.0,+.009,-5.17,101.8,106.9,-3.02
Maryland-Eastern Shore,34,14,20,.412,-13.63,-7.47,9,7,7,4,5,14,2424,2583,1380,854,2013,.424,262,765,.342,456,668,.683,348,1142,449,193,89,436,665,69.8,100.7,.332,.380,.520,46.4,52.6,8.0,7.5,.489,15.8,27.4,.227,-14.60,97.9,112.5,68.0,+.039,-6.90,101.0,107.9,+9.26
Massachusetts,33,15,18,.455,1.79,1.82,4,14,11,7,3,10,2371,2372,1320,847,1939,.437,234,789,.297,443,671,.660,333,1185,529,250,169,489,722,73.0,98.5,.346,.407,.525,49.3,62.5,10.4,13.2,.497,17.8,28.1,.228,+0.81,100.7,99.9,71.4,-.042,+1.30,105.0,103.7,-4.17
